TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WHPI,WECS,QMWT,LSGA,LSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WCFT,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,MBK,EBK,TKLV,FRZR,TDBR,MDBR,MCRT,MGAS,TCRT,TSLP,PPM,RRCA,RRCB,RRCO,WFLB
1210,46.96841431,234.8770142,234.5365143,234.5370331,235.5230408,235.5225067,10064.6543,20130.73047,32.42747879,32.42747879,0,0,0,0,134.8536377,0,49.11183548,242.9256439,0,2789.421387,2789.421387,125.1753464,125.1753464,63.46662521,13.70550632,13.70512295,-15.12495899,-30.25002861,52.06477737,52.06026077,0,0,0,260.0369873,0,-0.934697151,25.50047112,25.49994659,0,1.725354671,1.019080162,90.02727509,0.821758807,94.81842041,0,242.9256439,0,1700,0,21.01488689,0.476445854,-4.753091335,3.244501114,0.120862156,-6.149999619,-7.537727356,1.652270436,2.192284107,198.7341156,893.4908447,712.1621704,564.1914063,0,0,0,0.603047848,0.488729268,0.032999996,0.044,273819.0313,2667695.5,0.013961505,0,3.14E-05,166.0066833,0,0.000150664,1.50E-05,0,0,0,128963.5234,0,1053.934692,1.79015708,100,0,0,0,50,278.2148743,675.3091431,0.609394789,0.609437823,0.609423518,0
1220,46.87465286,234.5834961,234.24646,234.2469025,235.2142944,235.2138367,10014.66699,20077.2207,32.20913696,32.20913315,0,0,0,0,134.4067993,0,49.28044891,242.3895111,0,2789.485596,2789.485596,125.2174454,125.2174454,64.95136261,13.69939041,13.69900799,-14.83654404,-29.67668533,51.99282455,51.98832321,0,0,0,259.9008179,0,-0.979380727,25.65436554,25.65392494,0,1.725354671,1.019080162,90.02727509,0.828066707,92.61597443,0,242.3895111,0,1700,0,23.25638349,0.527264714,-4.800443172,3.241937399,0.104141884,-6.149999619,-7.604363441,1.648912072,2.243570328,190.337204,907.7556763,722.7781982,571.1767578,0,0,0,0.604479969,0.495115757,0.032999996,0.044,276143,2690910.25,0.013991271,0,3.14E-05,166.028656,0,0.000150702,1.50E-05,0,0,0,129637.5313,0,1048.862061,1.981099367,100,0,0,0,50,278.2148743,680.0443115,0.606368184,0.607817888,0.607334673,0
1230,46.78147125,234.3027496,233.9696198,233.970108,234.9168396,234.9163361,9989.860352,20017.27148,31.9957962,31.99579239,0,0,0.003150224,-0.003150224,133.967804,0,49.44611359,241.8567352,0,2789.549072,2789.549072,125.2593002,125.2593002,66.60621643,13.69328594,13.69290352,-14.51989269,-29.04235268,51.92102432,51.91650009,0,0,0,259.7554321,0,-1.023281693,25.78582764,25.78533745,0,1.725354671,1.019080162,90.02727509,0.83437407,90.29225922,0,241.8567352,0,1700,0,25.72545601,0.583243847,-4.847632408,3.239420414,0.08710961,-6.149999619,-7.671102047,1.645574808,2.300732851,181.0883179,922.6559448,733.5923462,578.4862061,0,0,0,0.605902731,0.501539528,0.032999996,0.044,278464.7813,2714122.5,0.014020823,0,3.14E-05,166.0506287,0,0.000150739,1.50E-05,0,0,0,130310.0547,0,1043.789429,2.191427708,100,0,0,0,50,278.2148743,684.7632446,0.604866207,0.606002986,0.60562408,0
1240,46.68809509,234.0360565,233.7071533,233.7076416,234.6316986,234.6311951,9964.879883,19964.0957,31.78787994,31.78787804,0,0,0.001575352,-0.001575352,133.5343781,0,49.60966873,241.3247528,0,2789.612305,2789.612305,125.3010864,125.3010864,68.45366669,13.68720531,13.68682289,-14.17030048,-28.34308815,51.84947968,51.84495544,0,0,0,259.6102905,0,-1.066624045,25.9031353,25.9026432,0,1.725354671,1.019080162,90.02727509,0.840681136,87.83755493,0,241.3247528,0,1700,0,28.44684021,0.644942701,-4.894661903,3.236970663,0.069721863,-6.149999619,-7.737968922,1.642258406,2.364547968,170.8949738,938.2702026,744.6322021,586.1595459,0,0,0,0.607315898,0.508000195,0.032999996,0.044,280784.3438,2737331.75,0.014050158,0,3.14E-05,166.0726013,0,0.000150777,1.50E-05,0,0,0,130981.1094,0,1038.716797,2.423249245,100,0,0,0,50,278.2148743,689.4661865,0.603353679,0.604393184,0.604046702,0
1250,46.5868454,233.7893982,233.4635162,233.4640198,234.362793,234.3622894,9939.949219,19904.40234,31.58713913,31.58713531,0,0,0.003150224,-0.003150224,133.0690918,0,49.7852478,240.7467194,0,2789.680908,2789.680908,125.346489,125.346489,70.52005768,13.68120098,13.68081951,-13.76603985,-27.53381348,51.77885818,51.77432251,0,0,0,259.4525452,0,-1.113153458,25.98904228,25.98853302,0,1.725354671,1.019080162,90.02727509,0.846987724,85.24517822,0,240.7467194,0,1700,0,31.44862546,0.712998927,-4.941524982,3.234654665,0.051929951,-6.149999619,-7.804939747,1.638962269,2.435925961,159.6523285,954.6885986,755.9286499,594.2449341,0,0,0,0.608719766,0.514497936,0.032999996,0.044,283101.5938,2760538.75,0.014079285,0,3.14E-05,166.094574,0,0.000150814,1.50E-05,0,0,0,131650.6094,0,1033.644165,2.678956985,100,0,0,0,50,278.2148743,694.1524658,0.601844192,0.602585971,0.602338731,0
1260,46.48549271,233.5595551,233.2387238,233.2391968,234.1106415,234.1101379,9915.292969,19844.92188,31.39383316,31.39383125,0,0,0.001575352,-0.001575352,132.60849,0,49.95905685,240.1673279,0,2789.749023,2789.749023,125.3919907,125.3919907,72.83637238,13.67529392,13.67491245,-13.33045006,-26.66188431,51.70935059,51.70484161,0,0,0,259.2944641,0,-1.159214139,26.05573845,26.05526543,0,1.725354671,1.019080162,90.02727509,0.853293657,82.5167923,0,240.1673279,0,1700,0,34.76284084,0.788137376,-4.988216877,3.232453346,0.033678848,-6.149999619,-7.872084618,1.63568604,2.515936852,147.2408447,972.0143433,767.5166626,602.7924194,0,0,0,0.610113978,0.52103281,0.032999996,0.044,285416.7813,2783742.75,0.014108198,0,3.14E-05,166.1165466,0,0.000150851,1.50E-05,0,0,0,132318.5,0,1028.571411,2.961278915,100,0,0,0,50,278.2148743,698.8217163,0.600351274,0.600785255,0.600640655,0
1270,46.38437653,233.3482971,233.0330505,233.033432,233.8750916,233.8747101,9890.495117,19785.6543,31.20775414,31.20775223,0,0,0.001575352,-0.001575352,132.1547699,0,50.13027954,239.5892944,0,2789.81665,2789.81665,125.4374084,125.4374084,75.43917084,13.66948509,13.66910362,-12.85103703,-25.70238495,51.64101028,51.6364975,0,0,0,259.1367188,0,-1.204587579,26.10368538,26.10329628,0,1.725354671,1.019080162,90.02727509,0.859599471,79.65311432,0,239.5892944,0,1700,0,38.42615829,0.871191323,-5.034741879,3.23039341,0.014906617,-6.149999619,-7.939441681,1.632429242,2.605843544,133.5237274,990.3666992,779.4354858,611.8625488,0,0,0,0.611498892,0.527604461,0.032999996,0.044,287729.625,2806945,0.014136903,0,3.14E-05,166.1385193,0,0.000150888,1.50E-05,0,0,0,132984.7969,0,1023.49884,3.27333951,100,0,0,0,50,278.2148743,703.4741821,0.598849833,0.598991036,0.598944008,0
1280,46.28363419,233.1563721,232.8432007,232.8435364,233.6619568,233.6616058,9841.341797,19726.53125,31.02949715,31.02949524,0,0,0.001575352,-0.001575352,131.7083588,0,50.29873276,239.0132904,0,2789.883789,2789.883789,125.4826508,125.4826508,78.3717041,13.66379929,13.66341782,-12.32626534,-24.65535164,51.57411957,51.56960678,0,0,0,258.9795532,0,-1.249228239,26.13635635,26.13601685,0,1.725354671,1.019080162,90.02727509,0.865904748,76.64414215,0,239.0132904,0,1700,0,42.48073694,0.963117242,-5.081099987,3.22849226,-0.004457352,-6.149999619,-8.007064819,1.629191399,2.707139969,118.3436966,1009.883667,791.7301025,621.5245972,0,0,0,0.612874329,0.534213305,0.032999996,0.044,290040.375,2830144.5,0.014165398,0,3.14E-05,166.1604919,0,0.000150924,1.50E-05,0,0,0,133649.4844,0,1018.42395,3.618729353,100,0,0,0,50,278.2148743,708.1099854,0.595873654,0.597201169,0.596758664,0
1290,46.18351364,232.9853668,232.6716156,232.6720428,233.4703979,233.4699554,9816.641602,19667.61523,30.85933685,30.85933304,0,0,0.001575352,-0.001575352,131.2703552,0,50.46401596,238.4407806,0,2789.950195,2789.950195,125.5276184,125.5276184,81.68520355,13.68067646,13.68029499,-11.75389385,-23.50990677,51.77267075,51.76816177,0,0,0,258.8233337,0,-1.293029666,26.15171623,26.1512928,0,1.725354671,1.019080162,90.02727509,0.872209311,73.52004242,0,238.4407806,0,1700,0,46.97523347,1.065015674,-5.127295494,3.226774216,-0.02449338,-6.149999619,-8.075015068,1.625972152,2.821595907,101.5193787,1030.724731,804.451355,631.8590698,0,0,0,0.614240766,0.540858865,0.032999996,0.044,292348.8438,2853341.25,0.01419369,0,3.14E-05,166.1824646,0,0.00015096,1.50E-05,0,0,0,134312.5781,0,1013.349121,4.001594067,100,0,0,0,50,278.2148743,712.7295532,0.594378114,0.5954175,0.595071077,0
1300,46.08420181,232.8394012,232.5258636,232.5263367,233.2991791,233.2987061,9792.292969,19608.85938,30.69826508,30.69826317,0,0,0.001575352,-0.001575352,130.8413696,0,50.62590408,237.8729095,0,2790.015869,2790.015869,125.5722198,125.5722198,85.44048309,13.67725563,13.67687321,-11.11646557,-22.23435593,51.7324295,51.72790146,0,0,0,258.668396,0,-1.335929632,26.14252853,26.1420536,0,1.725354671,1.019080162,90.02727509,0.878513455,70.27446747,0,237.8729095,0,1700,0,51.96600999,1.178165793,-5.173328876,3.225289822,-0.04529364,-6.149999619,-8.143332481,1.622771263,2.951312065,82.84077454,1053.077271,817.6578979,642.9616699,0,0,0,0.615598202,0.547541261,0.032999996,0.044,294655.1875,2876535.75,0.014221782,0,3.14E-05,166.2044373,0,0.000150996,1.50E-05,0,0,0,134974.0625,0,1008.274231,4.426733971,100,0,0,0,50,278.2148743,717.3328857,0.592903852,0.593638718,0.593393803,0
1310,45.98586273,232.7229767,232.4116211,232.4120483,233.151123,233.1506958,9767.867188,19550.20117,30.54726791,30.54726601,0,0,0.001575352,-0.001575352,130.4219666,0,50.78416443,237.3104858,0,2790.080566,2790.080566,125.6164017,125.6164017,89.70949554,13.67403889,13.67365837,-10.39605331,-20.79269791,51.69459152,51.69007874,0,0,0,258.5149231,0,-1.377869964,26.10329628,26.10287285,0,1.725354671,1.019080162,90.02727509,0.884816885,66.91669464,0,237.3104858,0,1700,0,57.51856254,1.304053187,-5.219204426,3.224093914,-0.066963248,-6.149999619,-8.212073326,1.619588375,3.098773718,62.06386185,1077.158447,831.4163818,654.9432373,0,0,0,0.616946638,0.554260671,0.032999996,0.044,296959.2813,2899727.25,0.014249676,0,3.14E-05,166.2264099,0,0.000151032,1.51E-05,0,0,0,135634,0,1003.199341,4.899729252,100,0,0,0,50,278.2148743,721.9204712,0.591424942,0.591862917,0.591716945,0
1320,45.8884201,232.6341248,232.3313293,232.3316498,233.0280457,233.0277557,9743.40625,19491.78125,30.40743065,30.40742874,0,0,0.001575352,-0.001575352,130.0118408,0,50.9389267,236.7533722,0,2790.143799,2790.143799,125.6601639,125.6601639,93.12290955,13.67105579,13.67067432,-9.609586716,-19.21922302,51.65949249,51.65497971,0,0,0,258.3628845,0,-1.418882489,26.03156281,26.03124046,0,1.725354671,1.019080162,90.02727509,0.891119838,64.45078278,0,236.7533722,0,1700,0,63.61119816,1.442185044,-5.264925003,3.223174334,-0.089453265,-6.149999619,-8.28120327,1.616423011,3.216680765,39.19282532,1102.520874,845.6957397,667.5795898,0,0,0,0.618286431,0.561016858,0.032999996,0.044,299261.1875,2922916.75,0.014277373,0,3.14E-05,166.2483826,0,0.000151067,1.51E-05,0,0,0,136292.375,0,998.1245117,5.418731689,100,0,0,0,50,278.2148743,726.4924927,0.589943886,0.590094268,0.5900442,0
1330,45.79118347,232.5601501,232.2720795,232.2723999,232.9225159,232.9222107,9694.883789,19433.45313,30.27839661,30.2783947,0,0,0,0,129.6078339,0,51.09138489,236.197525,0,2790.207275,2790.207275,125.7038193,125.7038193,96.45547485,13.66829872,13.66791725,-8.834436417,-17.6709404,51.62704086,51.62255478,0,0,0,258.2112122,0,-1.459283948,25.93914604,25.9388237,0,1.725354671,1.019080162,90.02727509,0.897422552,62.20141602,0,236.197525,0,1700,0,70.1474609,1.590373755,-5.310492992,3.222404003,-0.112548582,-6.149999619,-8.350637436,1.613275051,3.331795216,14.64687157,1127.942017,860.359436,680.2526855,0,0,0,0.619617462,0.567809701,0.032999996,0.044,301560.8438,2946103.5,0.01430488,0,3.14E-05,166.2703552,0,0.000151103,1.51E-05,0,0,0,136949.2188,0,993.0496216,5.975524426,100,0,0,0,50,278.2148743,731.0493164,0.587005913,0.588328481,0.587887645,0
1340,45.6943512,232.5064545,232.2327118,232.2330627,232.8339233,232.8336029,9670.767578,19375.43555,30.16005516,30.16005325,0,0,0.001575352,-0.001575352,129.2106018,0,51.24128342,235.6438599,0,2790.27002,2790.27002,125.7473145,125.7473145,100.2570801,13.66576576,13.66538429,-8.040035248,-16.08153915,51.59723282,51.59274673,0,0,0,258.0601501,0,-1.49900794,25.82743454,25.82707787,0,1.725354671,1.019080162,90.02727509,0.903724253,59.83111572,0,235.6438599,0,1700,0,77.18452731,1.749917746,-5.355909824,3.221842527,-0.136337012,-6.149999619,-8.420403481,1.610144019,3.463111639,-11.76908493,1153.423828,875.4631958,692.9661865,0,0,0,0.620940149,0.57463938,0.032999996,0.044,303858.4375,2969287.5,0.014332199,0,3.14E-05,166.2923279,0,0.000151138,1.51E-05,0,0,0,137604.5156,0,987.9747925,6.574978352,100,0,0,0,50,278.2148743,735.5910034,0.585545778,0.586572051,0.58622998,0
1350,45.59766388,232.4656525,232.2127991,232.2131042,232.7620544,232.761734,9646.643555,19317.54492,30.05311775,30.05311775,0,0,0.001575352,-0.001575352,128.8193512,0,51.38891983,235.0913696,0,2790.332031,2790.332031,125.7907104,125.7907104,102.1518478,13.66347218,13.66309071,-7.268177509,-14.53730965,51.57025909,51.56577301,0,0,0,257.9093933,0,-1.538133025,25.69658089,25.69627571,0,1.725354671,1.019080162,90.02727509,0.910025537,58.70999527,0,235.0913696,0,1700,0,84.60800596,1.918222666,-5.401177883,3.221414566,-0.160608649,-6.149999619,-8.490372658,1.607029676,3.528561115,-39.75538254,1178.90625,890.8737793,705.6870728,0,0,0,0.622254312,0.581505775,0.032999996,0.044,306153.75,2992469.25,0.01435933,0,3.14E-05,166.3143005,0,0.000151173,1.51E-05,0,0,0,138258.2656,0,982.8999023,7.207348824,100,0,0,0,50,278.2148743,740.1177979,0.584085107,0.584819436,0.584574699,0
1360,45.50013733,232.420639,232.1917114,232.1919708,232.694458,232.6941833,9622.557617,19259.87891,29.95624352,29.95624352,0,0,0,0,128.4299011,0,51.53588486,234.5341034,0,2790.394531,2790.394531,125.8344879,125.8344879,103.836647,13.66139317,13.6610136,-6.618296623,-13.23712444,51.54581451,51.54131699,0,0,0,257.7573242,0,-1.577078581,25.56561089,25.5653553,0,1.725354671,1.019080162,90.02727509,0.916326463,57.7466507,0,234.5341034,0,1700,0,92.26287353,2.091772556,-5.446297646,3.22094059,-0.185040727,-6.149999619,-8.560397148,1.603931904,3.586758137,-68.61738586,1204.231079,906.3862305,718.3269653,0,0,0,0.62356019,0.588408768,0.032999996,0.044,308446.9375,3015648.25,0.014386277,0,3.14E-05,166.3362732,0,0.000151207,1.51E-05,0,0,0,138910.5,0,977.8250732,7.859429836,100,0,0,0,50,278.2148743,744.6297607,0.5826267,0.583073676,0.582924724,0
1370,45.40202713,232.3778687,232.1681519,232.168396,232.6300049,232.629776,9598.530273,19208.70508,29.86803246,29.86803055,0,0,0.001575352,-0.001575352,128.0433044,0,51.68177032,233.973465,0,2790.456787,2790.456787,125.8785172,125.8785172,105.7180939,13.65949917,13.6591177,-6.039499283,-12.0793829,51.52353287,51.51902008,0,0,0,257.6043396,0,-1.615739346,25.43619919,25.4359436,0,1.725354671,1.019080162,90.02727509,0.922626555,56.71113968,0,233.973465,0,1700,0,100.1734924,2.271118402,-5.491269588,3.220489025,-0.209673166,-6.149999619,-8.630454063,1.600850344,3.651747704,-98.43661499,1229.410889,922.0258789,730.8953247,0,0,0,0.624857903,0.595348477,0.032999996,0.044,310737.875,3038825.25,0.014413037,0,3.14E-05,166.3582458,0,0.000151242,1.51E-05,0,0,0,139561.1563,0,972.7501831,8.533297539,100,0,0,0,50,278.2148743,749.1269531,0.58117193,0.581524432,0.581406951,0
1380,45.30361557,232.3427124,232.1483307,232.1484985,232.572052,232.5718536,9574.577148,19151.30469,29.78776932,29.78776932,0,0,0,0,127.6607437,0,51.82613754,233.4109955,0,2790.519531,2790.519531,125.922699,125.922699,107.8343811,13.65777302,13.6573925,-5.491622925,-10.9833107,51.50320435,51.49872971,0,0,0,257.4508667,0,-1.65399611,25.3025322,25.30236244,0,1.725354671,1.019080162,90.02727509,0.928926051,55.58840561,0,233.4109955,0,1700,0,108.3686995,2.456918001,-5.536095142,3.220116377,-0.233568609,-6.149999619,-8.699547768,1.597784758,3.724848986,-129.3209381,1250.713501,937.1975708,741.5288086,0,0,0,0.62614727,0.602324724,0.032999996,0.044,313026.7188,3061999.5,0.01443962,0,3.14E-05,166.3802185,0,0.000151276,1.51E-05,0,0,0,140210.2656,0,967.675354,9.231408119,100,0,0,0,50,278.2148743,753.6094971,0.57972163,0.579786718,0.579765022,0
1390,45.20516968,232.3202209,232.1385803,232.1387482,232.5243073,232.5241089,9526.919922,19094.08594,29.71523666,29.71523476,0,0,0,0,127.2832336,0,51.9685936,232.8482513,0,2790.581543,2790.581543,125.9669037,125.9669037,110.2704315,13.6562109,13.65583134,-4.940874577,-9.88284874,51.48483276,51.48035812,0,0,0,257.2973022,0,-1.691747069,25.15872574,25.15855598,0,1.725354671,1.019080162,90.02727509,0.935224771,54.34238434,0,232.8482513,0,1700,0,116.8834529,2.649964333,-5.58077383,3.21987772,-0.252208948,-6.149999619,-8.763105392,1.594734907,3.808995962,-161.4217377,1250.713501,949.0327148,741.5172119,0,0,0,0.62742871,0.609337568,0.032999996,0.044,315313.3125,3085170.75,0.014466022,0,3.14E-05,166.4021912,0,0.00015131,1.51E-05,0,0,0,140857.7969,0,962.6004639,9.956738472,100,0,0,0,50,278.2148743,758.0773926,0.576836109,0.578054488,0.577648342,0
1400,45.10687256,232.3137665,232.1442261,232.1444092,232.4900513,232.4898376,9503.219727,19036.98242,29.65059853,29.65059853,0,0,0.001575352,-0.001575352,126.9114532,0,52.1088829,232.2863464,0,2790.642822,2790.642822,126.0110397,126.0110397,112.9170227,13.65481663,13.65443707,-4.368976116,-8.738694191,51.46844482,51.4639473,0,0,0,257.1439819,0,-1.728925467,24.99974632,24.9995594,0,1.725354671,1.019080162,90.02727509,0.941523015,53.05980301,0,232.2863464,0,1700,0,125.7545179,2.85108757,-5.62530899,3.219809055,-0.270522296,-6.149999619,-8.826022148,1.591700554,3.900415182,-194.8598633,1251.037476,960.6602173,741.6755981,0,0,0,0.628702044,0.616387129,0.032999996,0.044,317597.7813,3108340.25,0.014492248,0,3.14E-05,166.4241638,0,0.000151344,1.51E-05,0,0,0,141503.7813,0,957.5256348,10.71242237,100,0,0,0,50,278.2148743,762.5308838,0.575401068,0.576325715,0.576017499,0
1410,45.00908661,232.3299713,232.170639,232.1708069,232.4728088,232.4726257,9479.603516,18980.17969,29.59431458,29.59431458,0,0,0,0,126.5466156,0,52.24655914,231.7271729,0,2790.704102,2790.704102,126.0549622,126.0549622,116.5369186,13.65360069,13.65322018,-3.742095947,-7.484629154,51.45412064,51.44964981,0,0,0,256.991394,0,-1.765409827,24.82076073,24.82059097,0,1.725354671,1.019080162,90.02727509,0.947820485,51.40318298,0,231.7271729,0,1700,0,135.037923,3.061558485,-5.669701576,3.219981194,-0.283101082,-6.149999619,-8.882821083,1.588681579,4.025454998,-229.9512939,1251.037476,968.6467285,741.6829834,0,0,0,0.629967391,0.623472929,0.032999996,0.044,319880.0625,3131507,0.014518297,0,3.14E-05,166.4461365,0,0.000151377,1.51E-05,0,0,0,142148.2031,0,952.4507446,11.50323009,100,0,0,0,50,278.2148743,766.9701538,0.573971152,0.574606061,0.574394464,0
1420,44.91225052,232.3758392,232.2272491,232.2274017,232.4790344,232.4788971,9456.063477,18929.71484,29.54745865,29.54745674,0,0,0.001575352,-0.001575352,126.1903534,0,52.3809967,231.1733704,0,2790.76416,2790.76416,126.0984573,126.0984573,120.5230484,13.65258312,13.65220356,-3.024464846,-6.049227715,51.44216919,51.43767166,0,0,0,256.840271,0,-1.801036954,24.61303711,24.61288452,0,1.725354671,1.019080162,90.02727509,0.95411706,49.69698334,0,231.1733704,0,1700,0,144.8001688,3.282882929,-5.713953495,3.220467091,-0.296304464,-6.149999619,-8.939790726,1.585677624,4.163145065,-267.0350342,1251.037476,977.0298462,741.7051392,0,0,0,0.631225049,0.630595386,0.032999996,0.044,322160.1875,3154671.25,0.014544175,0,3.14E-05,166.4681091,0,0.000151411,1.52E-05,0,0,0,142791.0781,0,947.3759155,12.33482933,100,0,0,0,50,278.2148743,771.3953857,0.572545826,0.573078275,0.572900832,0
1430,44.81587219,232.4543304,232.3179169,232.3180084,232.5121307,232.5120087,9432.59668,18873.13672,29.51126099,29.51125908,0,0,0,0,125.8648758,0,52.50381851,230.6107025,0,2790.824951,2790.824951,126.142662,126.142662,125.1246643,13.65179539,13.65141487,-2.215091228,-4.430281639,51.43289566,51.42839813,0,0,0,256.6867371,0,-1.833584905,24.36882973,24.3687439,0,1.725354671,1.019080162,90.02727509,0.960413039,47.86151505,0,230.6107025,0,1700,0,155.1075127,3.516567469,-5.759405136,3.221295357,-0.316778302,-6.149999619,-9.004887581,1.582688689,4.322095394,-306.3531189,1275.89856,990.0291138,754.1737671,0,0,0,0.632474899,0.637754202,0.032999996,0.044,324438.1563,3177832.75,0.014569883,0,3.14E-05,166.4900818,0,0.000151444,1.52E-05,0,0,0,143432.4219,0,942.3010254,13.21286201,100,0,0,0,50,278.2148743,775.9404907,0.571124971,0.571365476,0.571285307,0
1440,44.76071167,232.582901,232.4572449,232.4573364,232.5828247,232.5827942,9409.208984,18816.67773,29.48769951,29.48769951,0,0,0,0,125.5158386,0,52.63553238,230.2953033,0,2790.858643,2790.858643,126.1674347,126.1674347,130.1723022,13.65127373,13.65089321,-1.216643333,-2.433274746,51.42675018,51.4222641,0,0,0,256.6006775,0,-1.868488789,24.14342308,24.14333916,0,1.725354671,1.019080162,90.02727509,0.966708541,45.9908905,0,230.2953033,0,1700,0,166.0352171,3.76431942,-5.812256813,3.222641468,-0.339648038,-6.149999619,-9.079262733,1.579714417,4.496452332,-348.1934814,1303.203125,1004.549561,767.8894043,0,0,0,0.633718014,0.644949555,0.032999996,0.044,326714,3200991.75,0.014595439,0,3.14E-05,166.5120544,0,0.000151477,1.52E-05,0,0,0,144072.5469,0,937.2261353,14.14374065,100,0,0,0,50,278.2148743,781.225708,0.569708884,0.569656253,0.569673836,0
1450,44.70627975,232.7389069,232.6379242,232.6379395,232.6880493,232.6880188,9362.291016,18760.46094,29.47847176,29.47847176,0,0,0,0,125.1736526,0,52.76465988,229.9840546,0,2790.89209,2790.89209,126.1918793,126.1918793,133.5141602,13.6510601,13.65067959,-0.178444162,-0.356924802,51.42423248,51.41975784,0,0,0,256.5157471,0,-1.902708411,23.87781906,23.8778019,0,1.725354671,1.019080162,90.02727509,0.973004401,44.81829453,0,229.9840546,0,1700,0,177.5527897,4.025448322,-5.864905357,3.224257946,-0.369439155,-6.149999619,-9.160086632,1.576754808,4.611887932,-392.4388733,1330.876221,1023.4646,781.803772,0,0,0,0.634955108,0.652181089,0.032999996,0.044,328987.6875,3224148.75,0.014620852,0,3.14E-05,166.5340271,0,0.00015151,1.52E-05,0,0,0,144711.8125,0,932.1513062,15.12486744,100,0,0,0,50,278.2148743,786.4905396,0.566868126,0.567954302,0.567592263,0
